"caja";"fact_anul";"fact_cred";"codi_clie";"codi_fact";"vcr_num_fac";"vcr_fecha";"vcr_suman";"vcr_iva";"vcr_tipo";"vcr_divisa";"usuario"
"004";FALSO;FALSO;"0005052";"0000126411";"0000648";"2019-03-14";63.95;7.67;E;USD;"005"
"004";FALSO;FALSO;"0005059";"0000124545";"0000008";"2019-02-18";9.22;1.11;E;USD;"009"
"003";FALSO;FALSO;"0005059";"0000130091";"0000601";"2019-04-26";8.12;0.97;E;USD;"010"
"004";FALSO;FALSO;"0005060";"0000124556";"0000016";"2019-02-18";8.57;1.03;E;USD;"009"
"004";FALSO;FALSO;"0005060";"0000124818";"0000128";"2019-02-21";18.01;2.16;E;USD;"005"
"004";FALSO;FALSO;"0005060";"0000126146";"0000566";"2019-03-12";8.04;0.96;E;USD;"005"
"003";FALSO;FALSO;"0005061";"0000124558";"0000003";"2019-02-18";11.27;1.35;E;USD;"010"
"004";FALSO;FALSO;"0005062";"0000124573";"0000027";"2019-02-18";5.47;0.63;E;USD;"009"
"004";FALSO;FALSO;"0005063";"0000124576";"0000029";"2019-02-18";12.77;1.53;E;USD;"009"
"004";FALSO;FALSO;"0005063";"0000125112";"0000240";"2019-02-25";7.80;0.94;E;USD;"005"
"003";FALSO;FALSO;"0005063";"0000126127";"0000208";"2019-03-12";13.02;1.56;E;USD;"010"
"004";FALSO;FALSO;"0005063";"0000126131";"0000560";"2019-03-12";2.50;0.30;E;USD;"009"
"003";FALSO;FALSO;"0005063";"0000126815";"0000320";"2019-03-20";10.92;1.31;E;USD;"010"
"004";FALSO;FALSO;"0005063";"0000127141";"0000902";"2019-03-23";15.80;1.90;E;USD;"005"
"004";FALSO;FALSO;"0005063";"0000127763";"0001101";"2019-03-30";18.21;2.19;E;USD;"005"
"004";FALSO;FALSO;"0005063";"0000128683";"0001428";"2019-04-09";16.03;1.92;E;USD;"009"
"004";FALSO;FALSO;"0005063";"0000128684";"0001429";"2019-04-09";4.38;0.53;E;USD;"005"
"004";FALSO;FALSO;"0005063";"0000128685";"0001430";"2019-04-09";2.37;0.28;E;USD;"005"
"003";FALSO;FALSO;"0005064";"0000124589";"0000012";"2019-02-18";9.96;1.20;E;USD;"010"
"003";FALSO;FALSO;"0005065";"0000124610";"0000019";"2019-02-18";12.00;1.44;E;USD;"010"
"004";FALSO;FALSO;"0005066";"0000124617";"0000051";"2019-02-18";13.07;1.57;E;USD;"009"
"004";FALSO;FALSO;"0005066";"0000128628";"0001405";"2019-04-09";22.33;2.68;E;USD;"009"
"004";FALSO;FALSO;"0005066";"0000128990";"0001561";"2019-04-12";24.02;2.88;E;USD;"005"
"003";FALSO;FALSO;"0005067";"0000124621";"0000021";"2019-02-18";8.93;1.07;E;USD;"010"
"004";FALSO;FALSO;"0005067";"0000130132";"0001980";"2019-04-26";2.32;0.28;E;USD;"009"
"003";FALSO;FALSO;"0005068";"0000124624";"0000024";"2019-02-18";92.64;11.12;E;USD;"010"
"004";FALSO;FALSO;"0005069";"0000124625";"0000054";"2019-02-18";23.54;2.82;E;USD;"009"
"003";FALSO;FALSO;"0005070";"0000124640";"0000027";"2019-02-19";70.59;8.47;E;USD;"010"
"003";FALSO;FALSO;"0005070";"0000124717";"0000036";"2019-02-20";20.09;2.41;E;USD;"010"
"003";FALSO;FALSO;"0005070";"0000124718";"0000037";"2019-02-20";17.43;2.09;E;USD;"010"
"004";FALSO;FALSO;"0005070";"0000125165";"0000263";"2019-02-26";30.81;3.70;E;USD;"005"
"004";FALSO;FALSO;"0005070";"0000125768";"0000430";"2019-03-07";20.69;2.48;E;USD;"011"
"004";FALSO;FALSO;"0005071";"0000124660";"0000070";"2019-02-19";3.79;0.45;E;USD;"005"
"003";FALSO;FALSO;"0005072";"0000124667";"0000029";"2019-02-19";2.88;0.00;E;USD;"010"
"003";FALSO;FALSO;"0005073";"0000124683";"0000030";"2019-02-19";18.13;2.18;E;USD;"010"
"004";FALSO;FALSO;"0005074";"0000124684";"0000080";"2019-02-19";39.02;4.68;E;USD;"005"
"004";FALSO;FALSO;"0005075";"0000124689";"0000082";"2019-02-19";19.64;2.36;E;USD;"005"
"004";FALSO;FALSO;"0005076";"0000124697";"0000085";"2019-02-19";18.71;2.25;E;USD;"005"
"003";FALSO;FALSO;"0005077";"0000124702";"0000033";"2019-02-19";19.78;2.37;E;USD;"010"
"004";FALSO;FALSO;"0005077";"0000125244";"0000286";"2019-02-26";10.92;1.31;E;USD;"009"
"004";FALSO;FALSO;"0005077";"0000125812";"0000447";"2019-03-08";72.30;8.68;E;USD;"011"
"003";FALSO;FALSO;"0005077";"0000127824";"0000431";"2019-04-01";10.36;1.24;E;USD;"010"
"004";FALSO;FALSO;"0005077";"0000127839";"0001123";"2019-04-01";2.81;0.34;E;USD;"010"
"004";FALSO;FALSO;"0005077";"0000128478";"0001345";"2019-04-08";17.14;2.06;E;USD;"005"
"004";FALSO;FALSO;"0005077";"0000128480";"0001346";"2019-04-08";11.38;1.37;E;USD;"005"
"004";FALSO;FALSO;"0005078";"0000124711";"0000091";"2019-02-19";18.37;2.20;E;USD;"009"
"003";FALSO;FALSO;"0005079";"0000124723";"0000038";"2019-02-20";5.04;0.60;E;USD;"010"
"003";FALSO;FALSO;"0005080";"0000124728";"0000039";"2019-02-20";5.47;0.63;E;USD;"010"
"004";FALSO;FALSO;"0005081";"0000124729";"0000094";"2019-02-20";6.00;0.72;E;USD;"005"
"004";FALSO;FALSO;"0005081";"0000130366";"0002069";"2019-04-30";11.07;1.33;E;USD;"005"
"004";FALSO;FALSO;"0005082";"0000124788";"0000120";"2019-02-20";43.93;5.27;E;USD;"010"
"004";FALSO;FALSO;"0005083";"0000124741";"0000097";"2019-02-20";9.50;1.14;E;USD;"005"
"004";FALSO;FALSO;"0005083";"0000124745";"0000098";"2019-02-20";28.50;0.80;E;USD;"005"
"004";FALSO;FALSO;"0005084";"0000124746";"0000099";"2019-02-20";6.38;0.77;E;USD;"005"
"004";FALSO;FALSO;"0005086";"0000124750";"0000101";"2019-02-20";14.47;1.62;E;USD;"010"
"004";FALSO;FALSO;"0005086";"0000124751";"0000102";"2019-02-20";7.09;0.85;E;USD;"010"
"004";FALSO;FALSO;"0005086";"0000125652";"0000387";"2019-03-06";2.23;0.27;E;USD;"011"
"004";FALSO;FALSO;"0005086";"0000128721";"0001448";"2019-04-10";1.83;0.22;E;USD;"009"
"004";FALSO;FALSO;"0005087";"0000124760";"0000106";"2019-02-20";8.08;0.97;E;USD;"010"
"004";FALSO;FALSO;"0005088";"0000124766";"0000109";"2019-02-20";4.52;0.54;E;USD;"010"
"004";FALSO;FALSO;"0005088";"0000124767";"0000110";"2019-02-20";8.95;1.07;E;USD;"010"
"004";FALSO;FALSO;"0005088";"0000124780";"0000116";"2019-02-20";1.70;0.20;E;USD;"010"
"003";FALSO;FALSO;"0005088";"0000126701";"0000308";"2019-03-18";4.11;0.49;E;USD;"010"
"003";FALSO;FALSO;"0005089";"0000124773";"0000042";"2019-02-20";27.27;3.27;E;USD;"010"
"003";FALSO;FALSO;"0005089";"0000124778";"0000043";"2019-02-20";8.08;0.97;E;USD;"010"
"004";FALSO;FALSO;"0005090";"0000124774";"0000112";"2019-02-20";5.05;0.61;E;USD;"010"
"004";FALSO;FALSO;"0005091";"0000124775";"0000113";"2019-02-20";30.51;3.66;E;USD;"010"
"004";FALSO;FALSO;"0005092";"0000124787";"0000119";"2019-02-20";12.00;1.44;E;USD;"010"
"004";FALSO;FALSO;"0005093";"0000124806";"0000124";"2019-02-21";23.89;2.74;E;USD;"005"
"003";FALSO;FALSO;"0005093";"0000126908";"0000337";"2019-03-20";7.30;0.88;E;USD;"010"
"004";FALSO;FALSO;"0005093";"0000127528";"0001023";"2019-03-27";8.71;0.92;E;USD;"010"
"004";FALSO;FALSO;"0005093";"0000127680";"0001065";"2019-03-29";1.98;0.24;E;USD;"005"
"004";FALSO;FALSO;"0005094";"0000124811";"0000125";"2019-02-21";8.57;1.03;E;USD;"005"
"004";FALSO;FALSO;"0005095";"0000124817";"0000127";"2019-02-21";24.12;2.89;E;USD;"005"
"003";FALSO;VERDADERO;"0005095";"0000126256";"0000234";"2019-03-13";70.14;8.42;C;USD;"009"
"004";FALSO;FALSO;"0005095";"0000127849";"0001126";"2019-04-01";4.92;0.59;E;USD;"005"
"003";FALSO;FALSO;"0005095";"0000128459";"0000493";"2019-04-08";27.64;3.32;E;USD;"010"
"003";FALSO;FALSO;"0005095";"0000130076";"0000596";"2019-04-26";31.80;3.82;E;USD;"011"
"004";FALSO;FALSO;"0005096";"0000124819";"0000129";"2019-02-21";9.46;1.14;E;USD;"005"
"003";FALSO;FALSO;"0005097";"0000124821";"0000050";"2019-02-21";18.30;2.20;E;USD;"010"
"003";FALSO;FALSO;"0005098";"0000124825";"0000051";"2019-02-21";2.98;0.36;E;USD;"010"
"004";FALSO;FALSO;"0005099";"0000124826";"0000133";"2019-02-21";2.86;0.34;E;USD;"005"
"004";FALSO;FALSO;"0005099";"0000126841";"0000795";"2019-03-20";3.75;0.45;E;USD;"010"
"004";FALSO;FALSO;"0005100";"0000124838";"0000139";"2019-02-21";13.05;1.57;E;USD;"009"
"004";FALSO;FALSO;"0005101";"0000124842";"0000140";"2019-02-21";20.80;2.50;E;USD;"009"
"004";FALSO;FALSO;"0005102";"0000124844";"0000141";"2019-02-21";9.42;1.13;E;USD;"009"
"004";FALSO;FALSO;"0005103";"0000124846";"0000142";"2019-02-21";5.63;0.68;E;USD;"009"
"004";FALSO;FALSO;"0005103";"0000127946";"0001156";"2019-04-02";11.38;1.37;E;USD;"005"
"003";FALSO;FALSO;"0005104";"0000124847";"0000053";"2019-02-21";35.90;4.31;E;USD;"010"
"004";FALSO;FALSO;"0005105";"0000124849";"0000143";"2019-02-21";25.92;3.11;E;USD;"009"
"003";FALSO;FALSO;"0005106";"0000124850";"0000054";"2019-02-21";5.82;0.70;E;USD;"010"
"004";FALSO;FALSO;"0005107";"0000124866";"0000148";"2019-02-21";29.19;3.50;E;USD;"009"
"004";FALSO;FALSO;"0005108";"0000124868";"0000149";"2019-02-21";14.30;1.72;E;USD;"009"
"003";FALSO;VERDADERO;"0005109";"0000124879";"0000059";"2019-02-21";247.64;29.72;C;USD;"010"
"003";FALSO;VERDADERO;"0005109";"0000124880";"0000060";"2019-02-21";2.04;0.24;C;USD;"010"
"003";FALSO;VERDADERO;"0005109";"0000126086";"0000201";"2019-03-12";43.75;5.25;C;USD;"010"
"003";FALSO;VERDADERO;"0005109";"0000126087";"0000202";"2019-03-12";2.04;0.24;C;USD;"010"
"004";FALSO;FALSO;"0005110";"0000124882";"0000155";"2019-02-21";5.55;0.67;E;USD;"009"
"004";FALSO;FALSO;"0005111";"0000124884";"0000157";"2019-02-21";5.06;0.61;E;USD;"009"
"003";FALSO;FALSO;"0005112";"0000124892";"0000062";"2019-02-21";3.88;0.47;E;USD;"010"
"004";FALSO;FALSO;"0005113";"0000124893";"0000162";"2019-02-21";21.61;2.59;E;USD;"009"
"003";FALSO;FALSO;"0005114";"0000124899";"0000065";"2019-02-21";9.05;0.85;E;USD;"010"
"004";FALSO;FALSO;"0005115";"0000124903";"0000166";"2019-02-21";9.64;1.16;E;USD;"009"
"004";FALSO;FALSO;"0005116";"0000124911";"0000168";"2019-02-22";2.68;0.32;E;USD;"005"
"004";FALSO;FALSO;"0005117";"0000124914";"0000170";"2019-02-22";53.13;6.38;E;USD;"005"
"004";FALSO;FALSO;"0005117";"0000124916";"0000172";"2019-02-22";6.68;0.62;E;USD;"005"
"004";FALSO;FALSO;"0005118";"0000124917";"0000173";"2019-02-22";91.69;11.00;E;USD;"005"
"004";FALSO;FALSO;"0005119";"0000124919";"0000175";"2019-02-22";8.89;1.07;E;USD;"005"
"004";VERDADERO;FALSO;"0005120";"0000124925";"0000179";"2019-02-22";102.92;12.35;E;USD;"009"
"004";VERDADERO;FALSO;"0005120";"0000124926";"0000180";"2019-02-22";226.54;27.18;E;USD;"009"
"004";FALSO;FALSO;"0005120";"0000124937";"0000185";"2019-02-22";51.95;6.07;E;USD;"009"
"004";FALSO;FALSO;"0005120";"0000124938";"0000186";"2019-02-22";64.56;7.75;E;USD;"009"
"004";FALSO;FALSO;"0005120";"0000124982";"0000198";"2019-02-22";40.00;4.80;E;USD;"009"
"004";FALSO;FALSO;"0005120";"0000125151";"0000258";"2019-02-25";2.40;0.29;E;USD;"010"
"004";FALSO;FALSO;"0005120";"0000126441";"0000656";"2019-03-14";18.93;2.27;E;USD;"005"
"003";FALSO;FALSO;"0005120";"0000126575";"0000288";"2019-03-16";4.78;0.57;E;USD;"010"
"003";FALSO;FALSO;"0005120";"0000127150";"0000363";"2019-03-23";25.63;3.08;E;USD;"010"
"004";FALSO;FALSO;"0005120";"0000129310";"0001663";"2019-04-16";5.76;0.69;E;USD;"011"
"004";FALSO;FALSO;"0005120";"0000129601";"0001766";"2019-04-20";3.84;0.46;E;USD;"005"
"004";FALSO;FALSO;"0005120";"0000129602";"0001767";"2019-04-20";7.85;0.94;E;USD;"005"
"004";FALSO;FALSO;"0005121";"0000124942";"0000188";"2019-02-22";5.89;0.71;E;USD;"009"
"003";FALSO;FALSO;"0005122";"0000124944";"0000068";"2019-02-22";8.68;1.04;E;USD;"010"
"003";FALSO;FALSO;"0005123";"0000124966";"0000073";"2019-02-22";27.87;2.04;E;USD;"010"
"004";FALSO;FALSO;"0005124";"0000124984";"0000199";"2019-02-22";9.13;1.10;E;USD;"009"
"004";FALSO;FALSO;"0005124";"0000125881";"0000477";"2019-03-08";20.19;2.42;E;USD;"011"
"004";FALSO;FALSO;"0005124";"0000126781";"0000770";"2019-03-19";9.65;1.16;E;USD;"010"
"004";FALSO;FALSO;"0005124";"0000128852";"0001488";"2019-04-11";3.13;0.38;E;USD;"009"
"004";FALSO;FALSO;"0005125";"0000124991";"0000200";"2019-02-22";6.68;0.80;E;USD;"009"
"004";FALSO;FALSO;"0005126";"0000125001";"0000204";"2019-02-22";5.99;0.30;E;USD;"009"
"004";FALSO;FALSO;"0005127";"0000125002";"0000205";"2019-02-22";10.22;1.23;E;USD;"009"
"004";FALSO;FALSO;"0005127";"0000125242";"0000285";"2019-02-26";2.46;0.30;E;USD;"009"
"004";FALSO;FALSO;"0005128";"0000125006";"0000207";"2019-02-22";18.32;1.73;E;USD;"009"
"004";FALSO;FALSO;"0005129";"0000125021";"0000209";"2019-02-23";14.69;1.76;E;USD;"005"
"004";FALSO;FALSO;"0005130";"0000125035";"0000213";"2019-02-23";16.03;1.92;E;USD;"005"
"004";FALSO;FALSO;"0005131";"0000125040";"0000215";"2019-02-23";48.65;5.84;E;USD;"005"
"004";FALSO;FALSO;"0005132";"0000125042";"0000216";"2019-02-23";14.01;1.68;E;USD;"005"
"004";FALSO;FALSO;"0005133";"0000125045";"0000217";"2019-02-23";5.00;0.60;E;USD;"005"
"004";FALSO;FALSO;"0005134";"0000125066";"0000221";"2019-02-25";9.55;1.15;E;USD;"005"
"004";FALSO;FALSO;"0005135";"0000125076";"0000225";"2019-02-25";3.37;0.40;E;USD;"005"
"003";FALSO;FALSO;"0005135";"0000125168";"0000095";"2019-02-26";3.37;0.40;E;USD;"010"
"004";FALSO;FALSO;"0005136";"0000125077";"0000226";"2019-02-25";6.04;0.72;E;USD;"005"
"004";FALSO;FALSO;"0005137";"0000125084";"0000229";"2019-02-25";2.81;0.34;E;USD;"005"
"004";FALSO;FALSO;"0005138";"0000125117";"0000241";"2019-02-25";16.16;1.94;E;USD;"005"
"003";FALSO;FALSO;"0005139";"0000125119";"0000090";"2019-02-25";20.80;2.50;E;USD;"010"
"004";FALSO;FALSO;"0005139";"0000125405";"0000315";"2019-02-28";20.16;2.42;E;USD;"009"
"004";FALSO;FALSO;"0005139";"0000127334";"0000954";"2019-03-26";18.59;2.23;E;USD;"005"
"004";FALSO;FALSO;"0005140";"0000125126";"0000243";"2019-02-25";125.00;15.00;E;USD;"009"
"004";FALSO;FALSO;"0005140";"0000125186";"0000273";"2019-02-26";435.45;52.25;E;USD;"005"
"004";FALSO;FALSO;"0005140";"0000125756";"0000424";"2019-03-07";6.21;0.75;E;USD;"009"
"004";FALSO;FALSO;"0005141";"0000125127";"0000244";"2019-02-25";7.50;0.90;E;USD;"009"
"004";FALSO;FALSO;"0005142";"0000125144";"0000255";"2019-02-25";13.62;1.63;E;USD;"010"
"004";FALSO;FALSO;"0005142";"0000125701";"0000400";"2019-03-06";9.91;1.19;E;USD;"011"
"004";FALSO;FALSO;"0005142";"0000127530";"0001024";"2019-03-27";8.87;1.06;E;USD;"010"
"003";FALSO;FALSO;"0005143";"0000125153";"0000093";"2019-02-25";45.05;5.41;E;USD;"010"
"003";FALSO;FALSO;"0005143";"0000125154";"0000094";"2019-02-25";9.29;1.11;E;USD;"010"
"004";FALSO;FALSO;"0005143";"0000126339";"0000623";"2019-03-13";9.29;1.11;E;USD;"009"
"004";FALSO;FALSO;"0005144";"0000125175";"0000268";"2019-02-26";23.67;2.12;E;USD;"005"
"004";FALSO;FALSO;"0005145";"0000125179";"0000270";"2019-02-26";7.07;0.85;E;USD;"005"
"003";FALSO;FALSO;"0005146";"0000125190";"0000097";"2019-02-26";6.38;0.77;E;USD;"010"
"004";FALSO;FALSO;"0005147";"0000125192";"0000275";"2019-02-26";12.00;1.44;E;USD;"005"
"003";FALSO;FALSO;"0005148";"0000125205";"0000099";"2019-02-26";13.53;1.62;E;USD;"010"
"003";FALSO;FALSO;"0005149";"0000125209";"0000100";"2019-02-26";3.50;0.42;E;USD;"010"
"003";FALSO;FALSO;"0005150";"0000125210";"0000101";"2019-02-26";11.34;1.36;E;USD;"010"
"003";FALSO;FALSO;"0005152";"0000125236";"0000106";"2019-02-26";16.03;1.92;E;USD;"010"
"003";FALSO;FALSO;"0005153";"0000125252";"0000107";"2019-02-27";6.63;0.80;E;USD;"010"
"004";FALSO;FALSO;"0005153";"0000129275";"0001653";"2019-04-16";5.94;0.71;E;USD;"011"
"003";FALSO;FALSO;"0005154";"0000125265";"0000108";"2019-02-27";11.61;1.39;E;USD;"010"
"003";FALSO;VERDADERO;"0005155";"0000125280";"0000109";"2019-02-27";22.66;2.72;C;USD;"010"
"004";FALSO;FALSO;"0005156";"0000125282";"0000291";"2019-02-27";16.31;1.96;E;USD;"009"
"003";FALSO;FALSO;"0005157";"0000125283";"0000110";"2019-02-27";24.67;2.96;E;USD;"010"
"004";FALSO;FALSO;"0005157";"0000125780";"0000436";"2019-03-07";35.25;4.23;E;USD;"011"
"003";FALSO;FALSO;"0005158";"0000125309";"0000115";"2019-02-27";3.72;0.45;E;USD;"010"
"003";FALSO;FALSO;"0005158";"0000126890";"0000335";"2019-03-20";11.12;1.33;E;USD;"010"
"004";FALSO;FALSO;"0005158";"0000128112";"0001220";"2019-04-03";7.08;0.85;E;USD;"009"
"003";FALSO;FALSO;"0005158";"0000128965";"0000518";"2019-04-12";6.07;0.73;E;USD;"010"
"004";FALSO;FALSO;"0005158";"0000129447";"0001714";"2019-04-17";4.23;0.51;E;USD;"011"
"004";FALSO;FALSO;"0005158";"0000130005";"0001932";"2019-04-25";3.85;0.46;E;USD;"011"
"004";FALSO;FALSO;"0005158";"0000130451";"0002108";"2019-04-30";4.17;0.50;E;USD;"009"
"004";FALSO;FALSO;"0005159";"0000125356";"0000301";"2019-02-28";112.59;13.51;E;USD;"005"
"003";FALSO;FALSO;"0005160";"0000125372";"0000127";"2019-02-28";6.84;0.82;E;USD;"010"
"003";FALSO;FALSO;"0005160";"0000126410";"0000260";"2019-03-14";8.91;0.66;E;USD;"009"
"003";FALSO;FALSO;"0005161";"0000125373";"0000128";"2019-02-28";6.92;0.83;E;USD;"010"
"003";FALSO;FALSO;"0005162";"0000125386";"0000130";"2019-02-28";15.45;1.85;E;USD;"010"
"003";FALSO;FALSO;"0005163";"0000125408";"0000133";"2019-02-28";14.60;1.75;E;USD;"010"
"004";FALSO;FALSO;"0005164";"0000125417";"0000316";"2019-02-28";5.22;0.63;E;USD;"009"
"004";FALSO;FALSO;"0005165";"0000125418";"0000317";"2019-02-28";11.16;1.34;E;USD;"009"
"003";FALSO;FALSO;"0005165";"0000125502";"0000144";"2019-03-01";5.58;0.67;E;USD;"010"
"004";FALSO;FALSO;"0005166";"0000125433";"0000321";"2019-03-01";14.42;1.73;E;USD;"005"
"004";FALSO;FALSO;"0005166";"0000126332";"0000621";"2019-03-13";7.19;0.86;E;USD;"009"
"003";FALSO;FALSO;"0005166";"0000126336";"0000249";"2019-03-13";1.70;0.20;E;USD;"010"
"004";FALSO;FALSO;"0005166";"0000127422";"0000980";"2019-03-27";17.81;2.14;E;USD;"005"
"004";FALSO;FALSO;"0005166";"0000127423";"0000981";"2019-03-27";5.94;0.71;E;USD;"005"
"003";FALSO;FALSO;"0005166";"0000128336";"0000488";"2019-04-05";13.53;1.62;E;USD;"005"
"004";FALSO;FALSO;"0005166";"0000129852";"0001873";"2019-04-24";8.08;0.97;E;USD;"011"
"004";FALSO;FALSO;"0005167";"0000125442";"0000322";"2019-03-01";23.67;2.84;E;USD;"005"
"004";FALSO;FALSO;"0005168";"0000125444";"0000323";"2019-03-01";1.59;0.19;E;USD;"005"
"003";FALSO;FALSO;"0005169";"0000125451";"0000142";"2019-03-01";7.29;0.87;E;USD;"010"
"003";FALSO;FALSO;"0005169";"0000125454";"0000143";"2019-03-01";2.41;0.29;E;USD;"010"
"004";FALSO;FALSO;"0005170";"0000125457";"0000329";"2019-03-01";9.02;1.08;E;USD;"005"
"004";FALSO;FALSO;"0005170";"0000126948";"0000828";"2019-03-21";1.79;0.21;E;USD;"009"
"004";FALSO;FALSO;"0005170";"0000129192";"0001624";"2019-04-15";29.75;3.57;E;USD;"005"
"004";FALSO;FALSO;"0005170";"0000129195";"0001625";"2019-04-15";2.59;0.31;E;USD;"005"
"004";FALSO;FALSO;"0005171";"0000125460";"0000332";"2019-03-01";267.90;32.15;E;USD;"005"
"004";FALSO;FALSO;"0005172";"0000125461";"0000333";"2019-03-01";19.96;2.40;E;USD;"005"
"004";FALSO;FALSO;"0005173";"0000125469";"0000336";"2019-03-01";6.61;0.79;E;USD;"005"
"004";FALSO;FALSO;"0005174";"0000125481";"0000340";"2019-03-01";36.96;4.44;E;USD;"005"
"004";FALSO;FALSO;"0005174";"0000128314";"0001290";"2019-04-05";28.73;3.45;E;USD;"009"
"003";FALSO;FALSO;"0005174";"0000128316";"0000481";"2019-04-05";9.13;1.10;E;USD;"009"
"004";FALSO;FALSO;"0005175";"0000125482";"0000341";"2019-03-01";13.50;1.62;E;USD;"005"
"004";FALSO;FALSO;"0005176";"0000125487";"0000344";"2019-03-01";23.04;2.76;E;USD;"005"
"004";FALSO;FALSO;"0005177";"0000125500";"0000345";"2019-03-01";3.04;0.36;E;USD;"009"
"003";FALSO;FALSO;"0005178";"0000125537";"0000147";"2019-03-02";23.49;2.82;E;USD;"010"
"004";FALSO;FALSO;"0005179";"0000125544";"0000355";"2019-03-02";27.93;3.35;E;USD;"006"
"004";FALSO;FALSO;"0005180";"0000125550";"0000356";"2019-03-02";10.46;1.26;E;USD;"006"
"004";FALSO;FALSO;"0005181";"0000125553";"0000357";"2019-03-02";20.97;2.28;E;USD;"006"
"003";FALSO;FALSO;"0005181";"0000126599";"0000291";"2019-03-16";7.18;0.86;E;USD;"010"
"004";FALSO;FALSO;"0005182";"0000125556";"0000358";"2019-03-02";13.30;1.60;E;USD;"010"
"004";FALSO;FALSO;"0005183";"0000125558";"0000359";"2019-03-02";17.52;0.95;E;USD;"006"
"004";FALSO;FALSO;"0005183";"0000125562";"0000362";"2019-03-02";17.11;2.05;E;USD;"006"
"003";FALSO;FALSO;"0005184";"0000125563";"0000151";"2019-03-02";12.14;1.46;E;USD;"010"
"003";FALSO;FALSO;"0005185";"0000125570";"0000152";"2019-03-02";11.43;1.37;E;USD;"010"
"003";FALSO;FALSO;"0005186";"0000125587";"0000155";"2019-03-02";13.62;1.63;E;USD;"005"
"004";FALSO;FALSO;"0005187";"0000125599";"0000370";"2019-03-06";9.81;1.18;E;USD;"011"
"004";FALSO;FALSO;"0005187";"0000125600";"0000371";"2019-03-06";5.29;0.63;E;USD;"005"
"004";FALSO;FALSO;"0005187";"0000125726";"0000413";"2019-03-07";3.57;0.43;E;USD;"005"
"004";FALSO;FALSO;"0005188";"0000125605";"0000373";"2019-03-06";6.42;0.77;E;USD;"011"
"004";FALSO;FALSO;"0005189";"0000125608";"0000374";"2019-03-06";27.25;2.39;E;USD;"011"
"004";FALSO;FALSO;"0005190";"0000125645";"0000383";"2019-03-06";7.38;0.89;E;USD;"011"
"004";FALSO;FALSO;"0005190";"0000126259";"0000591";"2019-03-13";3.95;0.47;E;USD;"009"
"003";FALSO;FALSO;"0005190";"0000127238";"0000374";"2019-03-25";11.91;1.43;E;USD;"010"
"004";FALSO;FALSO;"0005191";"0000125662";"0000389";"2019-03-06";21.19;2.54;E;USD;"011"
"004";FALSO;FALSO;"0005192";"0000125674";"0000392";"2019-03-06";2.81;0.34;E;USD;"011"
"004";FALSO;FALSO;"0005193";"0000125678";"0000394";"2019-03-06";8.08;0.97;E;USD;"011"
"004";FALSO;FALSO;"0005194";"0000125693";"0000399";"2019-03-06";9.11;1.09;E;USD;"011"
"004";FALSO;FALSO;"0005195";"0000125704";"0000401";"2019-03-07";1.88;0.23;E;USD;"005"
"004";FALSO;FALSO;"0005195";"0000125705";"0000402";"2019-03-07";1.88;0.23;E;USD;"005"
"003";FALSO;FALSO;"0005195";"0000126867";"0000328";"2019-03-20";6.32;0.73;E;USD;"010"
"004";FALSO;FALSO;"0005195";"0000128581";"0001388";"2019-04-09";21.43;2.57;E;USD;"005"
"004";FALSO;FALSO;"0005195";"0000128582";"0001389";"2019-04-09";21.43;2.57;E;USD;"005"
"004";FALSO;FALSO;"0005196";"0000125710";"0000403";"2019-03-07";3.08;0.37;E;USD;"005"
"004";FALSO;FALSO;"0005197";"0000125712";"0000404";"2019-03-07";7.72;0.93;E;USD;"005"
"004";FALSO;FALSO;"0005198";"0000125719";"0000407";"2019-03-07";3.64;0.44;E;USD;"005"
"004";FALSO;FALSO;"0005199";"0000125720";"0000408";"2019-03-07";4.83;0.58;E;USD;"005"
"003";FALSO;FALSO;"0005199";"0000126095";"0000204";"2019-03-12";2.81;0.34;E;USD;"010"
"004";FALSO;FALSO;"0005200";"0000125736";"0000415";"2019-03-07";5.85;0.70;E;USD;"005"
"004";FALSO;FALSO;"0005201";"0000125741";"0000417";"2019-03-07";1.85;0.22;E;USD;"005"
"003";FALSO;FALSO;"0005202";"0000125771";"0000169";"2019-03-07";42.46;5.10;E;USD;"010"
"003";FALSO;FALSO;"0005202";"0000128202";"0000464";"2019-04-04";70.68;8.48;E;USD;"010"
"003";FALSO;FALSO;"0005202";"0000128203";"0000465";"2019-04-04";5.07;0.61;E;USD;"010"
"003";FALSO;FALSO;"0005202";"0000128207";"0000466";"2019-04-04";10.00;1.20;E;USD;"010"
"004";FALSO;FALSO;"0005203";"0000125784";"0000437";"2019-03-07";17.99;2.16;E;USD;"011"
"004";FALSO;FALSO;"0005203";"0000128249";"0001262";"2019-04-05";14.91;1.79;E;USD;"005"
"003";VERDADERO;VERDADERO;"0005204";"0000125794";"0000174";"2019-03-07";47.76;5.73;C;USD;"010"
"004";FALSO;FALSO;"0005205";"0000125823";"0000453";"2019-03-08";12.94;1.55;E;USD;"011"
"004";FALSO;FALSO;"0005207";"0000125836";"0000457";"2019-03-08";4.50;0.54;E;USD;"011"
"004";FALSO;FALSO;"0005208";"0000125862";"0000467";"2019-03-08";51.52;6.18;E;USD;"011"
